#stdev pdf cdf
#  x      p(x)     cdf(x) 
         0.3888       0.00031417           0.99982  
        0.39077       0.00030093           0.99983  
        0.39275       0.00028829           0.99983  
        0.39473       0.00027622           0.99984  
         0.3967       0.00026469           0.99985  
        0.39868       0.00025366           0.99985  
        0.40066       0.00024313           0.99986  
        0.40263       0.00023307           0.99987  
        0.40461       0.00022345           0.99987  
        0.40659       0.00021425           0.99988  
        0.40856       0.00020545           0.99988  
        0.41054       0.00019704           0.99989  
        0.41252         0.000189           0.99989  
        0.41449       0.00018131            0.9999  
        0.41647       0.00017395            0.9999  
        0.41845       0.00016691           0.99991  
        0.42042       0.00016018           0.99991  
         0.4224       0.00015373           0.99991  
        0.42438       0.00014757           0.99992  
        0.42635       0.00014166           0.99992  
        0.42833       0.00013601           0.99993  
         0.4303        0.0001306           0.99993  
        0.43228       0.00012542           0.99993  
        0.43426       0.00012045           0.99994  
        0.43623        0.0001157           0.99994  
        0.43821       0.00011115           0.99994  
        0.44019       0.00010679           0.99994  
        0.44216       0.00010261           0.99995  
        0.44414       9.8605e-05           0.99995  
        0.44612       9.4769e-05           0.99995  
        0.44809       9.1091e-05           0.99995  
        0.45007       8.7566e-05           0.99996  
        0.45205       8.4187e-05           0.99996  
        0.45402       8.0947e-05           0.99996  
          0.456        7.784e-05           0.99996  
        0.45798       7.4861e-05           0.99996  
        0.45995       7.2003e-05           0.99997  
        0.46193       6.9262e-05           0.99997  
        0.46391       6.6633e-05           0.99997  
        0.46588        6.411e-05           0.99997  
        0.46786       6.1689e-05           0.99997  
        0.46984       5.9366e-05           0.99997  
        0.47181       5.7137e-05           0.99998  
        0.47379       5.4997e-05           0.99998  
        0.47577       5.2942e-05           0.99998  
        0.47774        5.097e-05           0.99998  
        0.47972       4.9076e-05           0.99998  
        0.48169       4.7258e-05           0.99998  
        0.48367       4.5511e-05           0.99998  
        0.48565       4.3834e-05           0.99998  
        0.48762       4.2222e-05           0.99999  
         0.4896       4.0674e-05           0.99999  
        0.49158       3.9187e-05           0.99999  
        0.49355       3.7758e-05           0.99999  
