#x pdf cdf
#  x      p(x)     cdf(x) 
         0.1968         0.074743         0.0034235  
          0.198         0.076125          0.003512  
         0.1992         0.077521         0.0036021  
         0.2004         0.078931         0.0036939  
         0.2016         0.080355         0.0037873  
         0.2028         0.081793         0.0038824  
          0.204         0.083245         0.0039792  
         0.2052         0.084711         0.0040778  
         0.2064         0.086192          0.004178  
         0.2076         0.087686           0.00428  
         0.2088         0.089194         0.0043838  
           0.21         0.090716         0.0044893  
         0.2112         0.092253         0.0045966  
         0.2124         0.093803         0.0047058  
         0.2136         0.095367         0.0048168  
         0.2148         0.096944         0.0049296  
          0.216         0.098536         0.0050442  
         0.2172          0.10014         0.0051608  
         0.2184          0.10176         0.0052792  
         0.2196          0.10339         0.0053996  
         0.2208          0.10504         0.0055218  
          0.222           0.1067          0.005646  
         0.2232          0.10837         0.0057722  
         0.2244          0.11006         0.0059003  
         0.2256          0.11176         0.0060304  
         0.2268          0.11348         0.0061626  
          0.228           0.1152         0.0062967  
         0.2292          0.11694         0.0064329  
         0.2304           0.1187         0.0065711  
         0.2316          0.12046         0.0067114  
         0.2328          0.12225         0.0068538  
          0.234          0.12404         0.0069982  
         0.2352          0.12585         0.0071448  
         0.2364          0.12767         0.0072935  
         0.2376           0.1295         0.0074444  
         0.2388          0.13134         0.0075974  
           0.24           0.1332         0.0077526  
         0.2412          0.13507           0.00791  
         0.2424          0.13696         0.0080695  
         0.2436          0.13885         0.0082313  
         0.2448          0.14076         0.0083953  
          0.246          0.14268         0.0085616  
         0.2472          0.14462         0.0087301  
         0.2484          0.14657         0.0089009  
         0.2496          0.14852          0.009074  
         0.2508           0.1505         0.0092495  
          0.252          0.15248         0.0094272  
         0.2532          0.15447         0.0096072  
         0.2544          0.15648         0.0097896  
         0.2556           0.1585         0.0099744  
         0.2568          0.16053          0.010162  
          0.258          0.16258          0.010351  
         0.2592          0.16463          0.010543  
         0.2604           0.1667          0.010737  
         0.2616          0.16878          0.010934  
         0.2628          0.17087          0.011133  
          0.264          0.17297          0.011335  
         0.2652          0.17508          0.011539  
         0.2664           0.1772          0.011746  
         0.2676          0.17934          0.011955  
         0.2688          0.18149          0.012167  
           0.27          0.18364          0.012381  
         0.2712          0.18581          0.012598  
         0.2724          0.18799          0.012817  
         0.2736          0.19018          0.013039  
         0.2748          0.19238          0.013263  
          0.276          0.19459           0.01349  
         0.2772          0.19682           0.01372  
         0.2784          0.19905          0.013952  
         0.2796          0.20129          0.014187  
         0.2808          0.20354          0.014424  
          0.282          0.20581          0.014664  
         0.2832          0.20808          0.014907  
         0.2844          0.21036          0.015153  
         0.2856          0.21266          0.015401  
         0.2868          0.21496          0.015652  
          0.288          0.21727          0.015905  
         0.2892          0.21959          0.016161  
         0.2904          0.22193           0.01642  
         0.2916          0.22427          0.016682  
         0.2928          0.22662          0.016947  
          0.294          0.22898          0.017214  
         0.2952          0.23135          0.017484  
         0.2964          0.23373          0.017757  
         0.2976          0.23611          0.018032  
         0.2988          0.23851          0.018311  
            0.3          0.24091          0.018592  
         0.3012          0.24333          0.018876  
         0.3024          0.24575          0.019163  
         0.3036          0.24818          0.019453  
         0.3048          0.25062          0.019745  
          0.306          0.25307          0.020041  
         0.3072          0.25552          0.020339  
         0.3084          0.25798           0.02064  
         0.3096          0.26046          0.020944  
         0.3108          0.26294          0.021251  
          0.312          0.26542          0.021561  
         0.3132          0.26792          0.021874  
         0.3144          0.27042           0.02219  
         0.3156          0.27293          0.022509  
         0.3168          0.27545           0.02283  
          0.318          0.27797          0.023155  
         0.3192           0.2805          0.023483  
         0.3204          0.28304          0.023813  
         0.3216          0.28559          0.024147  
         0.3228          0.28814          0.024483  
          0.324           0.2907          0.024823  
