#stdev pdf cdf
#  x      p(x)     cdf(x) 
        0.11345         0.062813         0.0037468  
        0.11371         0.065011         0.0039112  
        0.11397         0.067263         0.0040812  
        0.11423         0.069568         0.0042571  
        0.11449         0.071928          0.004439  
        0.11476         0.074342          0.004627  
        0.11502         0.076811         0.0048213  
        0.11528         0.079335         0.0050221  
        0.11554         0.081915         0.0052294  
         0.1158         0.084552         0.0054434  
        0.11606         0.087244         0.0056642  
        0.11633         0.089994         0.0058921  
        0.11659           0.0928         0.0061271  
        0.11685         0.095663         0.0063693  
        0.11711         0.098584         0.0066191  
        0.11737          0.10156         0.0068764  
        0.11763           0.1046         0.0071414  
        0.11789          0.10769         0.0074143  
        0.11816          0.11085         0.0076952  
        0.11842          0.11406         0.0079844  
        0.11868          0.11733         0.0082818  
        0.11894          0.12065         0.0085878  
         0.1192          0.12404         0.0089023  
        0.11946          0.12749         0.0092257  
        0.11973          0.13099          0.009558  
        0.11999          0.13455         0.0098993  
        0.12025          0.13817           0.01025  
        0.12051          0.14185           0.01061  
        0.12077          0.14558          0.010979  
        0.12103          0.14937          0.011359  
         0.1213          0.15323          0.011748  
        0.12156          0.15713          0.012147  
        0.12182           0.1611          0.012556  
        0.12208          0.16512          0.012975  
        0.12234           0.1692          0.013405  
         0.1226          0.17334          0.013845  
        0.12287          0.17753          0.014296  
        0.12313          0.18178          0.014758  
        0.12339          0.18608          0.015231  
        0.12365          0.19044          0.015715  
        0.12391          0.19485           0.01621  
        0.12417          0.19931          0.016717  
        0.12443          0.20383          0.017235  
         0.1247           0.2084          0.017765  
        0.12496          0.21303          0.018307  
        0.12522          0.21771          0.018861  
        0.12548          0.22243          0.019427  
        0.12574          0.22721          0.020005  
          0.126          0.23204          0.020595  
        0.12627          0.23691          0.021198  
        0.12653          0.24184          0.021813  
        0.12679          0.24681          0.022442  
        0.12705          0.25183          0.023083  
        0.12731           0.2569          0.023737  
        0.12757          0.26201          0.024404  
        0.12784          0.26717          0.025084  
         0.1281          0.27237          0.025778  
        0.12836          0.27762          0.026485  
        0.12862           0.2829          0.027205  
        0.12888          0.28823          0.027939  
        0.12914           0.2936          0.028687  
        0.12941          0.29901          0.029449  
        0.12967          0.30445          0.030225  
        0.12993          0.30994          0.031015  
        0.13019          0.31546          0.031819  
        0.13045          0.32102          0.032637  
        0.13071          0.32661          0.033469  
        0.13097          0.33224          0.034316  
        0.13124           0.3379          0.035178  
         0.1315          0.34359          0.036054  
        0.13176          0.34931          0.036945  
        0.13202          0.35506           0.03785  
        0.13228          0.36084          0.038771  
        0.13254          0.36665          0.039706  
        0.13281          0.37248          0.040656  
        0.13307          0.37834          0.041621  
        0.13333          0.38423          0.042601  
        0.13359          0.39013          0.043597  
        0.13385          0.39606          0.044608  
        0.13411          0.40201          0.045634  
        0.13438          0.40798          0.046675  
        0.13464          0.41397          0.047732  
         0.1349          0.41998          0.048804  
        0.13516            0.426          0.049891  
        0.13542          0.43204          0.050994  
        0.13568          0.43809          0.052113  
        0.13595          0.44416          0.053247  
        0.13621          0.45023          0.054397  
        0.13647          0.45632          0.055562  
        0.13673          0.46242          0.056743  
        0.13699          0.46852           0.05794  
        0.13725          0.47464          0.059152  
        0.13751          0.48075          0.060381  
        0.13778          0.48688          0.061625  
        0.13804            0.493          0.062884  
         0.1383          0.49913           0.06416  
        0.13856          0.50526          0.065451  
        0.13882          0.51139          0.066758  
        0.13908          0.51752          0.068081  
        0.13935          0.52365          0.069419  
        0.13961          0.52977          0.070773  
        0.13987          0.53589          0.072143  
        0.14013            0.542          0.073529  
        0.14039          0.54811           0.07493  
        0.14065          0.55421          0.076347  
        0.14092          0.56029           0.07778  
        0.14118          0.56637          0.079228  
        0.14144          0.57244          0.080692  
         0.1417          0.57849          0.082172  
        0.14196          0.58453          0.083667  
        0.14222          0.59056          0.085178  
        0.14249          0.59657          0.086704  
        0.14275          0.60256          0.088245  
        0.14301          0.60854          0.089802  
        0.14327          0.61449          0.091375  
        0.14353          0.62043          0.092962  
        0.14379          0.62635          0.094565  
        0.14405          0.63224          0.096183  
        0.14432          0.63811          0.097816  
        0.14458          0.64395          0.099464  
        0.14484          0.64977           0.10113  
         0.1451          0.65557           0.10281  
        0.14536          0.66133            0.1045  
        0.14562          0.66707           0.10621  
        0.14589          0.67278           0.10793  
        0.14615          0.67846           0.10967  
        0.14641          0.68411           0.11142  
        0.14667          0.68973           0.11318  
        0.14693          0.69531           0.11496  
        0.14719          0.70086           0.11676  
        0.14746          0.70638           0.11857  
        0.14772          0.71186           0.12039  
        0.14798           0.7173           0.12223  
        0.14824          0.72271           0.12408  
         0.1485          0.72808           0.12594  
        0.14876          0.73341           0.12782  
        0.14903           0.7387           0.12972  
        0.14929          0.74395           0.13162  
        0.14955          0.74916           0.13354  
        0.14981          0.75433           0.13547  
        0.15007          0.75945           0.13742  
        0.15033          0.76454           0.13938  
         0.1506          0.76958           0.14135  
        0.15086          0.77457           0.14334  
        0.15112          0.77952           0.14533  
        0.15138          0.78442           0.14734  
        0.15164          0.78928           0.14937  
         0.1519          0.79409            0.1514  
        0.15216          0.79885           0.15345  
        0.15243          0.80356           0.15551  
        0.15269          0.80823           0.15758  
        0.15295          0.81284           0.15967  
        0.15321          0.81741           0.16176  
        0.15347          0.82193           0.16387  
        0.15373          0.82639           0.16599  
          0.154           0.8308           0.16812  
        0.15426          0.83516           0.17026  
        0.15452          0.83947           0.17241  
        0.15478          0.84373           0.17458  
        0.15504          0.84793           0.17675  
         0.1553          0.85208           0.17894  
        0.15557          0.85617           0.18113  
        0.15583          0.86021           0.18334  
        0.15609           0.8642           0.18556  
        0.15635          0.86813           0.18778  
        0.15661            0.872           0.19002  
        0.15687          0.87582           0.19227  
        0.15714          0.87958           0.19452  
         0.1574          0.88329           0.19679  
        0.15766          0.88694           0.19907  
        0.15792          0.89053           0.20135  
        0.15818          0.89406           0.20365  
        0.15844          0.89754           0.20595  
         0.1587          0.90096           0.20826  
        0.15897          0.90432           0.21058  
        0.15923          0.90763           0.21291  
        0.15949          0.91087           0.21525  
        0.15975          0.91406            0.2176  
        0.16001          0.91719           0.21995  
        0.16027          0.92026           0.22231  
        0.16054          0.92327           0.22468  
         0.1608          0.92622           0.22706  
        0.16106          0.92912           0.22944  
        0.16132          0.93195           0.23184  
        0.16158          0.93473           0.23424  
        0.16184          0.93745           0.23664  
        0.16211           0.9401           0.23906  
        0.16237           0.9427           0.24148  
        0.16263          0.94524            0.2439  
        0.16289          0.94772           0.24634  
        0.16315          0.95014           0.24878  
        0.16341           0.9525           0.25122  
        0.16368           0.9548           0.25368  
        0.16394          0.95704           0.25613  
         0.1642          0.95923            0.2586  
        0.16446          0.96135           0.26107  
        0.16472          0.96342           0.26354  
        0.16498          0.96542           0.26602  
        0.16524          0.96737            0.2685  
        0.16551          0.96926           0.27099  
        0.16577          0.97109           0.27349  
        0.16603          0.97286           0.27599  
        0.16629          0.97458           0.27849  
        0.16655          0.97623             0.281  
        0.16681          0.97783           0.28351  
        0.16708          0.97937           0.28603  
        0.16734          0.98085           0.28855  
         0.1676          0.98228           0.29107  
        0.16786          0.98365            0.2936  
        0.16812          0.98496           0.29613  
        0.16838          0.98621           0.29866  
        0.16865          0.98741            0.3012  
        0.16891          0.98855           0.30374  
        0.16917          0.98964           0.30628  
        0.16943          0.99067           0.30883  
        0.16969          0.99164           0.31138  
        0.16995          0.99256           0.31393  
        0.17022          0.99342           0.31648  
        0.17048          0.99423           0.31904  
        0.17074          0.99499           0.32159  
          0.171          0.99569           0.32415  
        0.17126          0.99633           0.32671  
        0.17152          0.99693           0.32928  
        0.17178          0.99747           0.33184  
        0.17205          0.99795            0.3344  
        0.17231          0.99839           0.33697  
        0.17257          0.99877           0.33954  
        0.17283           0.9991           0.34211  
        0.17309          0.99937           0.34468  
        0.17335           0.9996           0.34725  
        0.17362          0.99978           0.34982  
        0.17388           0.9999           0.35239  
        0.17414          0.99998           0.35496  
         0.1744                1           0.35753  
        0.17466          0.99998            0.3601  
        0.17492           0.9999           0.36267  
        0.17519          0.99978           0.36524  
        0.17545          0.99961           0.36781  
        0.17571          0.99939           0.37038  
        0.17597          0.99912           0.37295  
        0.17623          0.99881           0.37552  
        0.17649          0.99845           0.37809  
        0.17676          0.99804           0.38065  
        0.17702          0.99759           0.38322  
        0.17728          0.99709           0.38578  
        0.17754          0.99655           0.38835  
         0.1778          0.99596           0.39091  
        0.17806          0.99533           0.39347  
        0.17832          0.99465           0.39603  
        0.17859          0.99393           0.39858  
        0.17885          0.99316           0.40114  
        0.17911          0.99236           0.40369  
        0.17937          0.99151           0.40624  
        0.17963          0.99062           0.40879  
        0.17989          0.98969           0.41133  
        0.18016          0.98872           0.41388  
        0.18042           0.9877           0.41642  
        0.18068          0.98665           0.41896  
        0.18094          0.98556           0.42149  
         0.1812          0.98442           0.42402  
        0.18146          0.98325           0.42655  
        0.18173          0.98204           0.42908  
        0.18199           0.9808            0.4316  
        0.18225          0.97951           0.43412  
        0.18251          0.97819           0.43664  
        0.18277          0.97683           0.43915  
        0.18303          0.97544           0.44166  
         0.1833          0.97401           0.44417  
        0.18356          0.97254           0.44667  
        0.18382          0.97104           0.44917  
        0.18408          0.96951           0.45166  
        0.18434          0.96794           0.45415  
         0.1846          0.96634           0.45664  
        0.18486           0.9647           0.45912  
        0.18513          0.96303            0.4616  
        0.18539          0.96133           0.46408  
        0.18565           0.9596           0.46655  
        0.18591          0.95784           0.46901  
        0.18617          0.95604           0.47147  
        0.18643          0.95422           0.47393  
         0.1867          0.95236           0.47638  
        0.18696          0.95048           0.47882  
        0.18722          0.94856           0.48126  
        0.18748          0.94662            0.4837  
        0.18774          0.94465           0.48613  
          0.188          0.94265           0.48856  
        0.18827          0.94063           0.49098  
        0.18853          0.93857            0.4934  
        0.18879          0.93649           0.49581  
        0.18905          0.93439           0.49821  
        0.18931          0.93226           0.50061  
        0.18957           0.9301             0.503  
        0.18984          0.92792           0.50539  
         0.1901          0.92571           0.50778  
        0.19036          0.92348           0.51015  
        0.19062          0.92122           0.51252  
        0.19088          0.91895           0.51489  
        0.19114          0.91665           0.51725  
         0.1914          0.91432            0.5196  
        0.19167          0.91198           0.52195  
        0.19193          0.90961           0.52429  
        0.19219          0.90723           0.52663  
        0.19245          0.90482           0.52896  
        0.19271          0.90239           0.53128  
        0.19297          0.89994            0.5336  
        0.19324          0.89747           0.53591  
         0.1935          0.89498           0.53821  
        0.19376          0.89248           0.54051  
        0.19402          0.88995            0.5428  
