#rate pdf cdf
#  x      p(x)     cdf(x) 
         1.3459          0.94167           0.25808  
         1.3531          0.94107           0.25942  
         1.3603          0.94046           0.26075  
         1.3675          0.93985           0.26208  
         1.3747          0.93924           0.26341  
         1.3818          0.93862           0.26474  
          1.389          0.93801           0.26607  
         1.3962          0.93738           0.26739  
         1.4034          0.93676           0.26872  
         1.4106          0.93614           0.27005  
         1.4178          0.93551           0.27137  
          1.425          0.93488            0.2727  
         1.4322          0.93424           0.27402  
         1.4394           0.9336           0.27534  
         1.4466          0.93297           0.27666  
         1.4538          0.93232           0.27798  
          1.461          0.93168            0.2793  
         1.4682          0.93103           0.28062  
         1.4754          0.93038           0.28194  
         1.4826          0.92973           0.28325  
         1.4898          0.92907           0.28457  
          1.497          0.92841           0.28588  
         1.5042          0.92775            0.2872  
         1.5114          0.92709           0.28851  
         1.5186          0.92642           0.28982  
         1.5258          0.92576           0.29113  
          1.533          0.92508           0.29244  
         1.5402          0.92441           0.29375  
         1.5474          0.92373           0.29506  
         1.5546          0.92306           0.29637  
         1.5618          0.92237           0.29767  
          1.569          0.92169           0.29898  
         1.5762            0.921           0.30028  
         1.5834          0.92031           0.30159  
         1.5906          0.91962           0.30289  
         1.5978          0.91893           0.30419  
          1.605          0.91823           0.30549  
         1.6122          0.91753           0.30679  
         1.6194          0.91683           0.30809  
         1.6265          0.91613           0.30939  
         1.6337          0.91542           0.31068  
         1.6409          0.91471           0.31198  
         1.6481            0.914           0.31327  
         1.6553          0.91328           0.31457  
         1.6625          0.91257           0.31586  
         1.6697          0.91185           0.31715  
         1.6769          0.91113           0.31844  
         1.6841           0.9104           0.31973  
         1.6913          0.90968           0.32102  
         1.6985          0.90895            0.3223  
         1.7057          0.90822           0.32359  
         1.7129          0.90748           0.32488  
         1.7201          0.90675           0.32616  
         1.7273          0.90601           0.32744  
         1.7345          0.90527           0.32872  
         1.7417          0.90452           0.33001  
         1.7489          0.90378           0.33129  
         1.7561          0.90303           0.33256  
         1.7633          0.90228           0.33384  
         1.7705          0.90153           0.33512  
         1.7777          0.90077           0.33639  
         1.7849          0.90001           0.33767  
         1.7921          0.89925           0.33894  
         1.7993          0.89849           0.34022  
         1.8065          0.89773           0.34149  
         1.8137          0.89696           0.34276  
         1.8209          0.89619           0.34403  
         1.8281          0.89542           0.34529  
         1.8353          0.89465           0.34656  
         1.8425          0.89387           0.34783  
         1.8497          0.89309           0.34909  
         1.8569          0.89231           0.35036  
         1.8641          0.89153           0.35162  
         1.8713          0.89074           0.35288  
         1.8784          0.88996           0.35414  
         1.8856          0.88917            0.3554  
         1.8928          0.88838           0.35666  
            1.9          0.88758           0.35791  
         1.9072          0.88679           0.35917  
         1.9144          0.88599           0.36043  
         1.9216          0.88519           0.36168  
         1.9288          0.88439           0.36293  
          1.936          0.88358           0.36418  
         1.9432          0.88277           0.36543  
         1.9504          0.88197           0.36668  
         1.9576          0.88115           0.36793  
         1.9648          0.88034           0.36918  
          1.972          0.87953           0.37042  
         1.9792          0.87871           0.37167  
         1.9864          0.87789           0.37291  
         1.9936          0.87707           0.37415  
         2.0008          0.87624           0.37539  
          2.008          0.87542           0.37663  
         2.0152          0.87459           0.37787  
         2.0224          0.87376           0.37911  
         2.0296          0.87293           0.38035  
         2.0368          0.87209           0.38158  
          2.044          0.87126           0.38282  
         2.0512          0.87042           0.38405  
         2.0584          0.86958           0.38528  
         2.0656          0.86874           0.38651  
         2.0728          0.86789           0.38774  
           2.08          0.86705           0.38897  
         2.0872           0.8662           0.39019  
         2.0944          0.86535           0.39142  
         2.1016           0.8645           0.39264  
         2.1088          0.86364           0.39387  
          2.116          0.86279           0.39509  
         2.1232          0.86193           0.39631  
         2.1303          0.86107           0.39753  
         2.1375          0.86021           0.39875  
         2.1447          0.85935           0.39996  
         2.1519          0.85848           0.40118  
         2.1591          0.85761            0.4024  
         2.1663          0.85674           0.40361  
         2.1735          0.85587           0.40482  
         2.1807            0.855           0.40603  
         2.1879          0.85412           0.40724  
         2.1951          0.85325           0.40845  
         2.2023          0.85237           0.40966  
         2.2095          0.85149           0.41086  
         2.2167          0.85061           0.41207  
         2.2239          0.84972           0.41327  
         2.2311          0.84884           0.41447  
         2.2383          0.84795           0.41567  
         2.2455          0.84706           0.41687  
         2.2527          0.84617           0.41807  
         2.2599          0.84528           0.41927  
         2.2671          0.84438           0.42047  
         2.2743          0.84348           0.42166  
         2.2815          0.84259           0.42285  
         2.2887          0.84169           0.42405  
         2.2959          0.84078           0.42524  
         2.3031          0.83988           0.42643  
         2.3103          0.83898           0.42761  
         2.3175          0.83807            0.4288  
         2.3247          0.83716           0.42999  
         2.3319          0.83625           0.43117  
         2.3391          0.83534           0.43236  
         2.3463          0.83442           0.43354  
         2.3535          0.83351           0.43472  
         2.3607          0.83259            0.4359  
         2.3679          0.83167           0.43707  
          2.375          0.83075           0.43825  
         2.3822          0.82983           0.43943  
         2.3894          0.82891            0.4406  
         2.3966          0.82798           0.44177  
         2.4038          0.82706           0.44295  
          2.411          0.82613           0.44412  
         2.4182           0.8252           0.44528  
         2.4254          0.82427           0.44645  
         2.4326          0.82333           0.44762  
         2.4398           0.8224           0.44878  
          2.447          0.82146           0.44995  
         2.4542          0.82053           0.45111  
         2.4614          0.81959           0.45227  
         2.4686          0.81865           0.45343  
         2.4758           0.8177           0.45459  
          2.483          0.81676           0.45574  
         2.4902          0.81581            0.4569  
         2.4974          0.81487           0.45805  
         2.5046          0.81392           0.45921  
         2.5118          0.81297           0.46036  
          2.519          0.81202           0.46151  
         2.5262          0.81107           0.46266  
         2.5334          0.81011            0.4638  
         2.5406          0.80916           0.46495  
         2.5478           0.8082            0.4661  
          2.555          0.80724           0.46724  
         2.5622          0.80628           0.46838  
         2.5694          0.80532           0.46952  
         2.5766          0.80436           0.47066  
         2.5838           0.8034            0.4718  
          2.591          0.80243           0.47294  
         2.5982          0.80147           0.47407  
         2.6054           0.8005            0.4752  
         2.6126          0.79953           0.47634  
         2.6198          0.79856           0.47747  
         2.6269          0.79759            0.4786  
         2.6341          0.79661           0.47973  
         2.6413          0.79564           0.48085  
         2.6485          0.79466           0.48198  
         2.6557          0.79369            0.4831  
         2.6629          0.79271           0.48423  
         2.6701          0.79173           0.48535  
         2.6773          0.79075           0.48647  
         2.6845          0.78977           0.48759  
         2.6917          0.78878            0.4887  
         2.6989           0.7878           0.48982  
         2.7061          0.78681           0.49093  
         2.7133          0.78583           0.49205  
         2.7205          0.78484           0.49316  
         2.7277          0.78385           0.49427  
         2.7349          0.78286           0.49538  
         2.7421          0.78187           0.49649  
         2.7493          0.78087           0.49759  
         2.7565          0.77988            0.4987  
         2.7637          0.77888            0.4998  
         2.7709          0.77789            0.5009  
         2.7781          0.77689             0.502  
         2.7853          0.77589            0.5031  
         2.7925          0.77489            0.5042  
         2.7997          0.77389            0.5053  
         2.8069          0.77289           0.50639  
         2.8141          0.77189           0.50748  
         2.8213          0.77088           0.50858  
         2.8285          0.76988           0.50967  
         2.8357          0.76887           0.51076  
         2.8429          0.76786           0.51184  
         2.8501          0.76686           0.51293  
         2.8573          0.76585           0.51401  
         2.8645          0.76484            0.5151  
         2.8717          0.76383           0.51618  
         2.8788          0.76281           0.51726  
          2.886           0.7618           0.51834  
         2.8932          0.76079           0.51942  
         2.9004          0.75977           0.52049  
         2.9076          0.75875           0.52157  
         2.9148          0.75774           0.52264  
          2.922          0.75672           0.52371  
         2.9292           0.7557           0.52478  
         2.9364          0.75468           0.52585  
         2.9436          0.75366           0.52692  
         2.9508          0.75264           0.52799  
          2.958          0.75161           0.52905  
         2.9652          0.75059           0.53011  
         2.9724          0.74957           0.53118  
         2.9796          0.74854           0.53224  
         2.9868          0.74751            0.5333  
          2.994          0.74649           0.53435  
         3.0012          0.74546           0.53541  
         3.0084          0.74443           0.53646  
         3.0156           0.7434           0.53752  
         3.0228          0.74237           0.53857  
           3.03          0.74134           0.53962  
         3.0372           0.7403           0.54067  
         3.0444          0.73927           0.54171  
         3.0516          0.73824           0.54276  
         3.0588           0.7372            0.5438  
          3.066          0.73617           0.54485  
         3.0732          0.73513           0.54589  
         3.0804          0.73409           0.54693  
         3.0876          0.73306           0.54797  
         3.0948          0.73202             0.549  
          3.102          0.73098           0.55004  
         3.1092          0.72994           0.55107  
         3.1164           0.7289           0.55211  
         3.1236          0.72786           0.55314  
         3.1307          0.72681           0.55417  
         3.1379          0.72577           0.55519  
         3.1451          0.72473           0.55622  
         3.1523          0.72368           0.55725  
         3.1595          0.72264           0.55827  
         3.1667          0.72159           0.55929  
         3.1739          0.72055           0.56031  
         3.1811           0.7195           0.56133  
         3.1883          0.71845           0.56235  
         3.1955           0.7174           0.56337  
         3.2027          0.71636           0.56438  
         3.2099          0.71531            0.5654  
         3.2171          0.71426           0.56641  
         3.2243          0.71321           0.56742  
         3.2315          0.71216           0.56843  
         3.2387           0.7111           0.56943  
         3.2459          0.71005           0.57044  
         3.2531            0.709           0.57144  
         3.2603          0.70794           0.57245  
         3.2675          0.70689           0.57345  
         3.2747          0.70584           0.57445  
         3.2819          0.70478           0.57545  
         3.2891          0.70373           0.57644  
         3.2963          0.70267           0.57744  
         3.3035          0.70161           0.57843  
         3.3107          0.70056           0.57943  
         3.3179           0.6995           0.58042  
         3.3251          0.69844           0.58141  
         3.3323          0.69738           0.58239  
         3.3395          0.69632           0.58338  
         3.3467          0.69526           0.58437  
         3.3539           0.6942           0.58535  
         3.3611          0.69314           0.58633  
         3.3683          0.69208           0.58731  
         3.3754          0.69102           0.58829  
         3.3826          0.68996           0.58927  
         3.3898           0.6889           0.59024  
          3.397          0.68784           0.59122  
         3.4042          0.68677           0.59219  
         3.4114          0.68571           0.59316  
         3.4186          0.68465           0.59413  
         3.4258          0.68358            0.5951  
          3.433          0.68252           0.59607  
         3.4402          0.68145           0.59703  
         3.4474          0.68039             0.598  
         3.4546          0.67932           0.59896  
         3.4618          0.67826           0.59992  
          3.469          0.67719           0.60088  
         3.4762          0.67613           0.60184  
         3.4834          0.67506           0.60279  
         3.4906          0.67399           0.60375  
         3.4978          0.67293            0.6047  
          3.505          0.67186           0.60565  
         3.5122          0.67079            0.6066  
         3.5194          0.66972           0.60755  
         3.5266          0.66866            0.6085  
         3.5338          0.66759           0.60945  
          3.541          0.66652           0.61039  
         3.5482          0.66545           0.61133  
         3.5554          0.66438           0.61227  
         3.5626          0.66331           0.61321  
         3.5698          0.66224           0.61415  
          3.577          0.66117           0.61509  
         3.5842           0.6601           0.61602  
         3.5914          0.65903           0.61696  
         3.5986          0.65796           0.61789  
         3.6058          0.65689           0.61882  
          3.613          0.65582           0.61975  
         3.6202          0.65475           0.62068  
         3.6273          0.65368            0.6216  
         3.6345          0.65261           0.62253  
         3.6417          0.65154           0.62345  
         3.6489          0.65047           0.62437  
         3.6561          0.64939           0.62529  
         3.6633          0.64832           0.62621  
         3.6705          0.64725           0.62713  
         3.6777          0.64618           0.62804  
         3.6849          0.64511           0.62896  
         3.6921          0.64404           0.62987  
         3.6993          0.64296           0.63078  
         3.7065          0.64189           0.63169  
         3.7137          0.64082            0.6326  
         3.7209          0.63975           0.63351  
         3.7281          0.63868           0.63441  
         3.7353           0.6376           0.63531  
         3.7425          0.63653           0.63622  
         3.7497          0.63546           0.63712  
         3.7569          0.63439           0.63801  
         3.7641          0.63332           0.63891  
         3.7713          0.63224           0.63981  
         3.7785          0.63117            0.6407  
         3.7857           0.6301           0.64159  
         3.7929          0.62903           0.64249  
         3.8001          0.62795           0.64338  
         3.8073          0.62688           0.64426  
         3.8145          0.62581           0.64515  
         3.8217          0.62474           0.64604  
         3.8289          0.62367           0.64692  
         3.8361          0.62259            0.6478  
         3.8433          0.62152           0.64868  
         3.8505          0.62045           0.64956  
         3.8577          0.61938           0.65044  
         3.8649          0.61831           0.65131  
         3.8721          0.61724           0.65219  
         3.8792          0.61616           0.65306  
         3.8864          0.61509           0.65393  
         3.8936          0.61402            0.6548  
         3.9008          0.61295           0.65567  
          3.908          0.61188           0.65654  
         3.9152          0.61081            0.6574  
         3.9224          0.60974           0.65827  
         3.9296          0.60867           0.65913  
         3.9368           0.6076           0.65999  
          3.944          0.60653           0.66085  
         3.9512          0.60546           0.66171  
         3.9584          0.60439           0.66256  
