#tau pdf cdf
#  x      p(x)     cdf(x) 
         31.334          0.99566           0.24832  
         32.053                1           0.27389  
         32.788           0.9967           0.30007  
          33.54          0.98639           0.32666  
          34.31          0.96979            0.3535  
         35.097          0.94771            0.3804  
         35.902            0.921           0.40723  
         36.725          0.89046           0.43383  
         37.568          0.85691           0.46008  
          38.43          0.82109           0.48586  
         39.311          0.78368           0.51108  
         40.213           0.7453           0.53567  
         41.136          0.70648           0.55954  
         42.079          0.66769           0.58266  
         43.045          0.62932           0.60499  
         44.032          0.59169           0.62648  
         45.042          0.55507           0.64713  
         46.075          0.51965           0.66693  
         47.132          0.48559           0.68588  
         48.214          0.45301           0.70397  
          49.32          0.42198           0.72122  
         50.451          0.39254           0.73765  
         51.608           0.3647           0.75328  
         52.792          0.33846           0.76812  
         54.003           0.3138           0.78221  
         55.242          0.29068           0.79556  
         56.509          0.26905            0.8082  
         57.806          0.24885           0.82017  
         59.132          0.23002            0.8315  
         60.488          0.21251            0.8422  
         61.876          0.19623           0.85231  
         63.295          0.18112           0.86186  
         64.747          0.16712           0.87087  
         66.233          0.15415           0.87938  
         67.752          0.14215           0.88741  
         69.306          0.13105           0.89498  
         70.896          0.12081           0.90212  
         72.522          0.11134           0.90885  
         74.186          0.10261            0.9152  
         75.888         0.094556           0.92118  
         77.629          0.08713           0.92682  
          79.41         0.080286           0.93213  
         81.231         0.073981           0.93714  
         83.095         0.068173           0.94187  
         85.001         0.062824           0.94632  
         86.951         0.057899           0.95052  
         88.946         0.053366           0.95447  
         90.986         0.049192            0.9582  
         93.073          0.04535           0.96172  
         95.208         0.041814           0.96504  
         97.392          0.03856           0.96817  
         99.627         0.035564           0.97112  
         101.91         0.032807           0.97391  
         104.25         0.030269           0.97654  
         106.64         0.027932           0.97902  
         109.09         0.025781           0.98136  
         111.59         0.023801           0.98357  
         114.15         0.021977           0.98566  
         116.77         0.020297           0.98764  
         119.45          0.01875            0.9895  
         122.19         0.017325           0.99126  
         124.99         0.016011           0.99293  
         127.86         0.014801           0.99451  
         130.79         0.013686             0.996  
         133.79         0.012657            0.9974  
         136.86         0.011709           0.99874  
            140         0.010834                 1  
