0.5111441308      0.6531365314
0.9866270431      0.6273062731
1.485884101       0.7140221402
1.9970282318      0.7453874539
2.4962852897      0.7232472325
2.9836552749      0.7195571956
4.0178306092      0.7822878229
4.9925705795      0.6789667897
7.0014858841      0.7250922509
